,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
186,2022-03-30,926.4021874236224,805.1052513293441,1031.828677615302,926.4021874236224,926.4021874236224,-6.834951735247678,-6.834951735247678,-6.834951735247678,-6.834951735247678,-6.834951735247678,-6.834951735247678,0.0,0.0,0.0,919.5672356883747
187,2022-03-31,925.3753980645782,800.2408594706719,1025.8712151674004,925.3753980645782,925.3753980645782,-15.362029921713324,-15.362029921713324,-15.362029921713324,-15.362029921713324,-15.362029921713324,-15.362029921713324,0.0,0.0,0.0,910.0133681428649
188,2022-04-01,924.348608705534,788.196230485852,1015.66831430518,924.348608705534,924.348608705534,-19.7326864031333,-19.7326864031333,-19.7326864031333,-19.7326864031333,-19.7326864031333,-19.7326864031333,0.0,0.0,0.0,904.6159223024008
189,2022-04-04,921.2682406284014,809.9595468334737,1018.851639103192,921.2682406284014,921.2682406284014,-3.6745965719526392,-3.6745965719526392,-3.6745965719526392,-3.6745965719526392,-3.6745965719526392,-3.6745965719526392,0.0,0.0,0.0,917.5936440564487
190,2022-04-05,920.2414512693571,802.6990832995801,1025.6793819944826,920.2414512693571,920.2414512693571,-8.923456450968722,-8.923456450968722,-8.923456450968722,-8.923456450968722,-8.923456450968722,-8.923456450968722,0.0,0.0,0.0,911.3179948183883
191,2022-04-06,919.2146619103127,809.650242653626,1024.4012593021948,919.2146619103127,919.2146619103127,-6.834951735235651,-6.834951735235651,-6.834951735235651,-6.834951735235651,-6.834951735235651,-6.834951735235651,0.0,0.0,0.0,912.379710175077
192,2022-04-07,917.1858033726277,791.9713186039994,1011.8952422254121,917.1858033726277,917.1858033726277,-15.36202992171633,-15.36202992171633,-15.36202992171633,-15.36202992171633,-15.36202992171633,-15.36202992171633,0.0,0.0,0.0,901.8237734509113
193,2022-04-08,915.1569448349425,780.7877710936967,1017.2537155407642,915.1569448349425,915.1569448349425,-19.732686403110307,-19.732686403110307,-19.732686403110307,-19.732686403110307,-19.732686403110307,-19.732686403110307,0.0,0.0,0.0,895.4242584318322
194,2022-04-11,909.0703692218872,797.9450565170147,1012.7278022644017,909.0703692218872,909.0703692218872,-3.674596571948478,-3.674596571948478,-3.674596571948478,-3.674596571948478,-3.674596571948478,-3.674596571948478,0.0,0.0,0.0,905.3957726499387
195,2022-04-12,907.0415106842021,782.9495790800173,1007.7750028533987,907.0415106842021,907.0415106842021,-8.923456450983451,-8.923456450983451,-8.923456450983451,-8.923456450983451,-8.923456450983451,-8.923456450983451,0.0,0.0,0.0,898.1180542332186
196,2022-04-13,905.012652146517,790.0654526218508,1013.6353893226333,905.012652146517,905.012652146517,-6.834951735243912,-6.834951735243912,-6.834951735243912,-6.834951735243912,-6.834951735243912,-6.834951735243912,0.0,0.0,0.0,898.1777004112731
197,2022-04-14,902.9837936088319,772.7012034060499,987.9717528257319,902.9837936088319,902.9837936088319,-15.362029921734823,-15.362029921734823,-15.362029921734823,-15.362029921734823,-15.362029921734823,-15.362029921734823,0.0,0.0,0.0,887.6217636870971
198,2022-04-18,894.8683594580915,782.086035742408,1002.2468995464974,894.8683594580915,894.8683594580915,-3.6745965720075993,-3.6745965720075993,-3.6745965720075993,-3.6745965720075993,-3.6745965720075993,-3.6745965720075993,0.0,0.0,0.0,891.193762886084
199,2022-04-19,892.8395009204064,768.916551492753,995.0713826637813,892.8395009204064,892.8395009204064,-8.923456450969363,-8.923456450969363,-8.923456450969363,-8.923456450969363,-8.923456450969363,-8.923456450969363,0.0,0.0,0.0,883.916044469437
200,2022-04-20,889.9882413166894,780.7436322256597,994.6552364558877,889.9882413166894,889.9882413166894,-6.834951735252174,-6.834951735252174,-6.834951735252174,-6.834951735252174,-6.834951735252174,-6.834951735252174,0.0,0.0,0.0,883.1532895814372
201,2022-04-21,887.1369817129724,759.4534068165186,973.3779959685377,887.1369817129724,887.1369817129724,-15.362029921676655,-15.362029921676655,-15.362029921676655,-15.362029921676655,-15.362029921676655,-15.362029921676655,0.0,0.0,0.0,871.7749517912957
202,2022-04-22,884.2857221092554,741.7935364860638,977.9673288625887,884.2857221092554,884.2857221092554,-19.732686403183,-19.732686403183,-19.732686403183,-19.732686403183,-19.732686403183,-19.732686403183,0.0,0.0,0.0,864.5530357060724
203,2022-04-25,875.7319432981046,762.5040080970462,986.3504674134118,875.7319432981046,875.7319432981046,-3.674596572003439,-3.674596572003439,-3.674596572003439,-3.674596572003439,-3.674596572003439,-3.674596572003439,0.0,0.0,0.0,872.0573467261012
204,2022-04-26,872.8806836943876,751.8180138775256,980.5139497118674,872.8806836943876,872.8806836943876,-8.923456450996742,-8.923456450996742,-8.923456450996742,-8.923456450996742,-8.923456450996742,-8.923456450996742,0.0,0.0,0.0,863.9572272433909
205,2022-04-27,870.0294240906707,753.3987768865783,983.3741242626832,870.0294240906707,870.0294240906707,-6.83495173526044,-6.83495173526044,-6.83495173526044,-6.83495173526044,-6.83495173526044,-6.83495173526044,0.0,0.0,0.0,863.1944723554102
206,2022-04-28,867.1781644869537,748.8786778702546,962.0597085053264,867.1781644869537,867.1781644869537,-15.362029921695154,-15.362029921695154,-15.362029921695154,-15.362029921695154,-15.362029921695154,-15.362029921695154,0.0,0.0,0.0,851.8161345652586
207,2022-04-29,864.3269048832367,737.1244199929407,951.6923459386611,864.3269048832367,864.3269048832367,-19.732686403166344,-19.732686403166344,-19.732686403166344,-19.732686403166344,-19.732686403166344,-19.732686403166344,0.0,0.0,0.0,844.5942184800704
208,2022-05-02,855.7731260720857,749.1708811417828,964.6507853581228,855.7731260720857,855.7731260720857,-3.6745965719192384,-3.6745965719192384,-3.6745965719192384,-3.6745965719192384,-3.6745965719192384,-3.6745965719192384,0.0,0.0,0.0,852.0985295001665
209,2022-05-03,852.9218664683689,731.011240213294,961.1037466491108,852.9218664683689,852.9218664683689,-8.923456450982654,-8.923456450982654,-8.923456450982654,-8.923456450982654,-8.923456450982654,-8.923456450982654,0.0,0.0,0.0,843.9984100173863
210,2022-05-04,850.0706068646518,724.5302128844648,965.4155822502362,850.0706068646518,850.0706068646518,-6.83495173524841,-6.83495173524841,-6.83495173524841,-6.83495173524841,-6.83495173524841,-6.83495173524841,0.0,0.0,0.0,843.2356551294034
211,2022-05-05,847.2193472609348,716.8599305784787,934.7372328654634,847.2193472609348,847.2193472609348,-15.36202992169816,-15.36202992169816,-15.36202992169816,-15.36202992169816,-15.36202992169816,-15.36202992169816,0.0,0.0,0.0,831.8573173392366
212,2022-05-06,844.3680876572179,709.5880239579407,940.664476196268,844.3680876572179,844.3680876572179,-19.732686403149692,-19.732686403149692,-19.732686403149692,-19.732686403149692,-19.732686403149692,-19.732686403149692,0.0,0.0,0.0,824.6354012540681
213,2022-05-09,835.814308846067,722.5294666788037,940.2006495304083,835.814308846067,835.814308846067,-3.674596571946719,-3.674596571946719,-3.674596571946719,-3.674596571946719,-3.674596571946719,-3.674596571946719,0.0,0.0,0.0,832.1397122741203
214,2022-05-10,832.96304924235,708.702291258864,934.8419844345426,832.96304924235,832.96304924235,-8.92345645099738,-8.92345645099738,-8.92345645099738,-8.92345645099738,-8.92345645099738,-8.92345645099738,0.0,0.0,0.0,824.0395927913527
215,2022-05-11,830.111789638633,708.786255566493,929.8435846231665,830.111789638633,830.111789638633,-6.834951735276968,-6.834951735276968,-6.834951735276968,-6.834951735276968,-6.834951735276968,-6.834951735276968,0.0,0.0,0.0,823.2768379033561
216,2022-05-12,827.260530034916,696.5348898298827,919.536852168503,827.260530034916,827.260530034916,-15.362029921716656,-15.362029921716656,-15.362029921716656,-15.362029921716656,-15.362029921716656,-15.362029921716656,0.0,0.0,0.0,811.8985001131994
217,2022-05-13,824.4092704311989,691.3498163120611,910.7950086425391,824.4092704311989,824.4092704311989,-19.732686403120365,-19.732686403120365,-19.732686403120365,-19.732686403120365,-19.732686403120365,-19.732686403120365,0.0,0.0,0.0,804.6765840280785
218,2022-05-16,815.8554916200482,704.0473920826893,923.4687849938856,815.8554916200482,815.8554916200482,-3.6745965719742006,-3.6745965719742006,-3.6745965719742006,-3.6745965719742006,-3.6745965719742006,-3.6745965719742006,0.0,0.0,0.0,812.1808950480739
219,2022-05-17,813.0042320163311,687.5948337454337,915.4053998179161,813.0042320163311,813.0042320163311,-8.92345645101211,-8.92345645101211,-8.92345645101211,-8.92345645101211,-8.92345645101211,-8.92345645101211,0.0,0.0,0.0,804.080775565319
220,2022-05-18,810.1529724126143,700.717765792528,914.4511285358756,810.1529724126143,810.1529724126143,-6.834951735244868,-6.834951735244868,-6.834951735244868,-6.834951735244868,-6.834951735244868,-6.834951735244868,0.0,0.0,0.0,803.3180206773694
221,2022-05-19,807.3017128088973,674.2524691765819,906.218087401928,807.3017128088973,807.3017128088973,-15.362029921727409,-15.362029921727409,-15.362029921727409,-15.362029921727409,-15.362029921727409,-15.362029921727409,0.0,0.0,0.0,791.9396828871699
222,2022-05-20,804.4504532051803,673.3660769417114,896.2768518926541,804.4504532051803,804.4504532051803,-19.732686403103717,-19.732686403103717,-19.732686403103717,-19.732686403103717,-19.732686403103717,-19.732686403103717,0.0,0.0,0.0,784.7177668020767
223,2022-05-23,795.8966743940293,685.4399452319032,897.0051168984666,795.8966743940293,795.8966743940293,-3.674596571858361,-3.674596571858361,-3.674596571858361,-3.674596571858361,-3.674596571858361,-3.674596571858361,0.0,0.0,0.0,792.222077822171
224,2022-05-24,793.0454147903124,670.9299973434424,895.8869258481827,793.0454147903124,793.0454147903124,-8.923456450969201,-8.923456450969201,-8.923456450969201,-8.923456450969201,-8.923456450969201,-8.923456450969201,0.0,0.0,0.0,784.1219583393432
225,2022-05-25,790.1941551865954,675.5289995033373,894.4977189830905,790.1941551865954,790.1941551865954,-6.834951735253129,-6.834951735253129,-6.834951735253129,-6.834951735253129,-6.834951735253129,-6.834951735253129,0.0,0.0,0.0,783.3592034513422
226,2022-05-26,787.3428955828784,669.7337838713013,887.4973232427471,787.3428955828784,787.3428955828784,-15.362029921669235,-15.362029921669235,-15.362029921669235,-15.362029921669235,-15.362029921669235,-15.362029921669235,0.0,0.0,0.0,771.9808656612092
227,2022-05-27,784.4916359791614,649.9052283092224,879.4394229655201,784.4916359791614,784.4916359791614,-19.732686403080724,-19.732686403080724,-19.732686403080724,-19.732686403080724,-19.732686403080724,-19.732686403080724,0.0,0.0,0.0,764.7589495760807
228,2022-05-31,773.0865975642936,655.9696680004557,871.4471051668568,773.0865975642936,773.0865975642936,-8.923456450983931,-8.923456450983931,-8.923456450983931,-8.923456450983931,-8.923456450983931,-8.923456450983931,0.0,0.0,0.0,764.1631411133096
229,2022-06-01,770.2353379605765,652.6407678561169,877.8513656537846,770.2353379605765,770.2353379605765,-6.834951735241102,-6.834951735241102,-6.834951735241102,-6.834951735241102,-6.834951735241102,-6.834951735241102,0.0,0.0,0.0,763.4003862253354
230,2022-06-02,767.3840783568597,639.4429680451188,858.5909095251193,767.3840783568597,767.3840783568597,-15.362029921679987,-15.362029921679987,-15.362029921679987,-15.362029921679987,-15.362029921679987,-15.362029921679987,0.0,0.0,0.0,752.0220484351797
231,2022-06-03,764.5328187531427,630.7339803199438,850.8543470627677,764.5328187531427,764.5328187531427,-19.732686403182733,-19.732686403182733,-19.732686403182733,-19.732686403182733,-19.732686403182733,-19.732686403182733,0.0,0.0,0.0,744.80013234996
232,2022-06-06,755.9790399419917,635.8105369084324,857.7423494212201,755.9790399419917,755.9790399419917,-3.674596571913323,-3.674596571913323,-3.674596571913323,-3.674596571913323,-3.674596571913323,-3.674596571913323,0.0,0.0,0.0,752.3044433700784
233,2022-06-07,753.1277803382748,634.7007049208403,851.0345477935424,753.1277803382748,753.1277803382748,-8.923456450969843,-8.923456450969843,-8.923456450969843,-8.923456450969843,-8.923456450969843,-8.923456450969843,0.0,0.0,0.0,744.2043238873049
234,2022-06-08,750.2765207345578,625.5643710182608,852.7627109867127,750.2765207345578,750.2765207345578,-6.834951735269658,-6.834951735269658,-6.834951735269658,-6.834951735269658,-6.834951735269658,-6.834951735269658,0.0,0.0,0.0,743.4415689992882
235,2022-06-09,747.4252611308408,611.859935609047,839.0534478031227,747.4252611308408,747.4252611308408,-15.362029921698486,-15.362029921698486,-15.362029921698486,-15.362029921698486,-15.362029921698486,-15.362029921698486,0.0,0.0,0.0,732.0632312091423
236,2022-06-10,744.5740015271239,610.3540577485794,836.4341198745409,744.5740015271239,744.5740015271239,-19.732686403153416,-19.732686403153416,-19.732686403153416,-19.732686403153416,-19.732686403153416,-19.732686403153416,0.0,0.0,0.0,724.8413151239705
237,2022-06-13,736.020222715973,625.7692989835633,848.7687188645177,736.020222715973,736.020222715973,-3.6745965719408025,-3.6745965719408025,-3.6745965719408025,-3.6745965719408025,-3.6745965719408025,-3.6745965719408025,0.0,0.0,0.0,732.3456261440322
238,2022-06-14,733.168963112256,616.8391100036454,840.9926795267878,733.168963112256,733.168963112256,-8.923456450997222,-8.923456450997222,-8.923456450997222,-8.923456450997222,-8.923456450997222,-8.923456450997222,0.0,0.0,0.0,724.2455066612588
239,2022-06-15,730.3177035085389,615.0174758221897,825.217432922158,730.3177035085389,730.3177035085389,-6.834951735257628,-6.834951735257628,-6.834951735257628,-6.834951735257628,-6.834951735257628,-6.834951735257628,0.0,0.0,0.0,723.4827517732813
240,2022-06-16,727.4664439048221,599.9654388639434,826.4274158762223,727.4664439048221,727.4664439048221,-15.362029921701488,-15.362029921701488,-15.362029921701488,-15.362029921701488,-15.362029921701488,-15.362029921701488,0.0,0.0,0.0,712.1044139831206
241,2022-06-17,724.615184301105,590.9159077238392,808.2767766766985,724.615184301105,724.615184301105,-19.732686403136757,-19.732686403136757,-19.732686403136757,-19.732686403136757,-19.732686403136757,-19.732686403136757,0.0,0.0,0.0,704.8824978979683
242,2022-06-21,713.2101458862372,599.4994851624652,818.7899114617536,713.2101458862372,713.2101458862372,-8.92345645098313,-8.92345645098313,-8.92345645098313,-8.92345645098313,-8.92345645098313,-8.92345645098313,0.0,0.0,0.0,704.2866894352541
243,2022-06-22,710.3588862825203,595.9787455944464,818.5756581337208,710.3588862825203,710.3588862825203,-6.8349517352255305,-6.8349517352255305,-6.8349517352255305,-6.8349517352255305,-6.8349517352255305,-6.8349517352255305,0.0,0.0,0.0,703.5239345472947
244,2022-06-23,707.5076266788033,585.3768334723269,808.7620281739436,707.5076266788033,707.5076266788033,-15.362029921719985,-15.362029921719985,-15.362029921719985,-15.362029921719985,-15.362029921719985,-15.362029921719985,0.0,0.0,0.0,692.1455967570832
245,2022-06-24,704.6563670750863,573.2492326821448,801.0644103223366,704.6563670750863,704.6563670750863,-19.732686403113767,-19.732686403113767,-19.732686403113767,-19.732686403113767,-19.732686403113767,-19.732686403113767,0.0,0.0,0.0,684.9236806719725
246,2022-06-27,696.1025882639353,587.5763901620379,808.9075688271524,696.1025882639353,696.1025882639353,-3.6745965719957625,-3.6745965719957625,-3.6745965719957625,-3.6745965719957625,-3.6745965719957625,-3.6745965719957625,0.0,0.0,0.0,692.4279916919396
247,2022-06-28,693.2513286602184,568.6929799038363,791.0103889867275,693.2513286602184,693.2513286602184,-8.923456450997858,-8.923456450997858,-8.923456450997858,-8.923456450997858,-8.923456450997858,-8.923456450997858,0.0,0.0,0.0,684.3278722092206
248,2022-06-29,690.4000690565014,570.3280534369579,789.9549526688154,690.4000690565014,690.4000690565014,-6.8349517352540845,-6.8349517352540845,-6.8349517352540845,-6.8349517352540845,-6.8349517352540845,-6.8349517352540845,0.0,0.0,0.0,683.5651173212473
249,2022-06-30,687.5488094527844,559.4924034151171,782.126895103847,687.5488094527844,687.5488094527844,-15.362029921661813,-15.362029921661813,-15.362029921661813,-15.362029921661813,-15.362029921661813,-15.362029921661813,0.0,0.0,0.0,672.1867795311226
250,2022-07-01,684.6975498490675,554.4681601799343,769.0753657215222,684.6975498490675,684.6975498490675,-19.73268640309078,-19.73268640309078,-19.73268640309078,-19.73268640309078,-19.73268640309078,-19.73268640309078,0.0,0.0,0.0,664.9648634459768
251,2022-07-02,681.8462902453505,602.929214270709,821.4967494928718,681.8462902453505,681.8462902453505,27.2638605734153,27.2638605734153,27.2638605734153,27.2638605734153,27.2638605734153,27.2638605734153,0.0,0.0,0.0,709.1101508187658
252,2022-07-03,678.9950306416335,590.3780966449583,822.4495261960966,678.9950306416335,678.9950306416335,27.26386050963395,27.26386050963395,27.26386050963395,27.26386050963395,27.26386050963395,27.26386050963395,0.0,0.0,0.0,706.2588911512674
253,2022-07-04,676.1437710379165,560.7022065826118,783.1745984778604,676.1437710379165,676.1437710379165,-3.674596571991608,-3.674596571991608,-3.674596571991608,-3.674596571991608,-3.674596571991608,-3.674596571991608,0.0,0.0,0.0,672.4691744659249
254,2022-07-05,673.2925114341997,550.0757046708316,770.6954366457827,673.2460748596102,673.3512920255221,-8.923456450954946,-8.923456450954946,-8.923456450954946,-8.923456450954946,-8.923456450954946,-8.923456450954946,0.0,0.0,0.0,664.3690549832447
255,2022-07-06,670.4412518304827,551.3757606690509,774.079928647546,670.2844008415703,670.6259246786631,-6.834951735242058,-6.834951735242058,-6.834951735242058,-6.834951735242058,-6.834951735242058,-6.834951735242058,0.0,0.0,0.0,663.6063000952406
256,2022-07-07,667.5899922267657,532.2210508615345,757.3827576175095,667.2533828978293,667.9122475648584,-15.362029921680312,-15.362029921680312,-15.362029921680312,-15.362029921680312,-15.362029921680312,-15.362029921680312,0.0,0.0,0.0,652.2279623050854
257,2022-07-08,664.7387326230487,538.7828224292188,754.2786500025048,664.2149487720905,665.3375791451716,-19.732686403067795,-19.732686403067795,-19.732686403067795,-19.732686403067795,-19.732686403067795,-19.732686403067795,0.0,0.0,0.0,645.0060462199809
258,2022-07-09,661.8874730193318,577.2165181040499,799.6884534976735,661.1801861511917,662.7851298941374,27.263860573455005,27.263860573455005,27.263860573455005,27.263860573455005,27.263860573455005,27.263860573455005,0.0,0.0,0.0,689.1513335927867
259,2022-07-10,659.0362134156148,569.5299982363991,790.7519017824054,658.1293678725273,660.2248162998966,27.263860509594622,27.263860509594622,27.263860509594622,27.263860509594622,27.263860509594622,27.263860509594622,0.0,0.0,0.0,686.3000739252095
260,2022-07-11,656.1849538118979,539.7687286933235,762.8343710519867,654.9892765939545,657.6854101410471,-3.6745965719074074,-3.6745965719074074,-3.6745965719074074,-3.6745965719074074,-3.6745965719074074,-3.6745965719074074,0.0,0.0,0.0,652.5103572399905
261,2022-07-12,653.3336942081809,536.7844845605686,748.8475087501315,651.8667335670544,655.0949195182401,-8.923456450969677,-8.923456450969677,-8.923456450969677,-8.923456450969677,-8.923456450969677,-8.923456450969677,0.0,0.0,0.0,644.4102377572112
262,2022-07-13,650.4824346044637,530.5381839677694,762.5399965275926,648.6655420450925,652.5473794909633,-6.834951735250321,-6.834951735250321,-6.834951735250321,-6.834951735250321,-6.834951735250321,-6.834951735250321,0.0,0.0,0.0,643.6474828692134
263,2022-07-14,647.6311750007467,519.7654772418458,741.0050678849389,645.4902351818928,650.1100930286334,-15.36202992168332,-15.36202992168332,-15.36202992168332,-15.36202992168332,-15.36202992168332,-15.36202992168332,0.0,0.0,0.0,632.2691450790634
264,2022-07-15,644.7799153970298,514.3962068349656,728.312677378795,642.281961127344,647.7346170181333,-19.73268640305114,-19.73268640305114,-19.73268640305114,-19.73268640305114,-19.73268640305114,-19.73268640305114,0.0,0.0,0.0,625.0472289939786
265,2022-07-16,641.9286557933128,551.3803797760472,779.9821208412018,639.0216222927183,645.3497835649689,27.263860573319203,27.263860573319203,27.263860573319203,27.263860573319203,27.263860573319203,27.263860573319203,0.0,0.0,0.0,669.192516366632
266,2022-07-17,639.0773961895959,557.0251947706407,774.5211204735803,635.8199850875873,642.9763841743955,27.263860509555293,27.263860509555293,27.263860509555293,27.263860509555293,27.263860509555293,27.263860509555293,0.0,0.0,0.0,666.3412566991512
267,2022-07-18,636.2261365858789,522.7120793486918,744.2942818692285,632.5783699696497,640.6641936475384,-3.6745965719348854,-3.6745965719348854,-3.6745965719348854,-3.6745965719348854,-3.6745965719348854,-3.6745965719348854,0.0,0.0,0.0,632.551540013944
268,2022-07-19,633.3748769821619,505.50689769096465,730.7662137080341,629.29446415709,638.326402898933,-8.923456450997056,-8.923456450997056,-8.923456450997056,-8.923456450997056,-8.923456450997056,-8.923456450997056,0.0,0.0,0.0,624.4514205311649
269,2022-07-20,630.5236173784449,512.3848988376376,737.0965645061694,625.9533194310044,635.8348079282771,-6.834951735258582,-6.834951735258582,-6.834951735258582,-6.834951735258582,-6.834951735258582,-6.834951735258582,0.0,0.0,0.0,623.6886656431864
270,2022-07-21,627.6723577747281,496.5998080011941,718.822664066375,622.6275355544893,633.3609341279492,-15.362029921701813,-15.362029921701813,-15.362029921701813,-15.362029921701813,-15.362029921701813,-15.362029921701813,0.0,0.0,0.0,612.3103278530263
271,2022-07-22,624.821098171011,491.2449185207103,720.4986993406993,619.3258014925716,630.8244877057298,-19.73268640314048,-19.73268640314048,-19.73268640314048,-19.73268640314048,-19.73268640314048,-19.73268640314048,0.0,0.0,0.0,605.0884117678705
272,2022-07-23,621.9698385672941,541.1277268790798,757.3581274839105,615.9169708350317,628.337248280725,27.26386057335891,27.26386057335891,27.26386057335891,27.26386057335891,27.26386057335891,27.26386057335891,0.0,0.0,0.0,649.233699140653
273,2022-07-24,619.1185789635771,529.9067352457745,759.5757333751702,612.8785501154886,625.8715476242323,27.263860509544166,27.263860509544166,27.263860509544166,27.263860509544166,27.263860509544166,27.263860509544166,0.0,0.0,0.0,646.3824394731213
274,2022-07-25,616.2673193598603,503.8763694468665,722.9095537861945,609.5608798802816,623.3863714582983,-3.6745965719623666,-3.6745965719623666,-3.6745965719623666,-3.6745965719623666,-3.6745965719623666,-3.6745965719623666,0.0,0.0,0.0,612.5927227878979
275,2022-07-26,613.4160597561432,500.6455917574569,723.3084741120249,606.2583109653613,621.0063670967803,-8.923456451011788,-8.923456451011788,-8.923456451011788,-8.923456451011788,-8.923456451011788,-8.923456451011788,0.0,0.0,0.0,604.4926033051314
276,2022-07-27,610.5648001524263,488.21581036842514,716.1431437342309,602.9040218274963,618.5990525221072,-6.834951735246779,-6.834951735246779,-6.834951735246779,-6.834951735246779,-6.834951735246779,-6.834951735246779,0.0,0.0,0.0,603.7298484171795
277,2022-07-28,607.7135405487093,477.6250080151664,708.5857073877156,599.544850049899,616.1599434442163,-15.362029921720312,-15.362029921720312,-15.362029921720312,-15.362029921720312,-15.362029921720312,-15.362029921720312,0.0,0.0,0.0,592.3515106269889
278,2022-07-29,604.8622809449922,469.23058438817765,699.4141303246341,596.1055506705702,613.8976318093544,-19.732686403123825,-19.732686403123825,-19.732686403123825,-19.732686403123825,-19.732686403123825,-19.732686403123825,0.0,0.0,0.0,585.1295945418684
279,2022-07-30,602.0110213412754,516.6884597862082,733.8222487888955,592.863212584239,611.4139461087608,27.26386057337946,27.26386057337946,27.26386057337946,27.26386057337946,27.26386057337946,27.26386057337946,0.0,0.0,0.0,629.2748819146549
280,2022-07-31,599.1597617375584,515.9064497504412,739.3891635257067,589.6880472952236,608.9240710443587,27.263860509533032,27.263860509533032,27.263860509533032,27.263860509533032,27.263860509533032,27.263860509533032,0.0,0.0,0.0,626.4236222470914
